,sequence,translation,sentiment,score
2330,δᾰσῠθριξ,"thick-haired, hairy",Disgust,0.8768705129623413
2331,δᾰσῠπους,rough-foot,Joy,0.6510226726531982
2332,δασυχαιτης,shaggy-haired,Anger,0.5727343559265137
2333,δᾰτητης,a distributer,Disgust,0.644819438457489
2334,δαυλια,Phocis,Disgust,0.7713761925697327
2335,δαυλιας,a woman of Daulis,Disgust,0.9708830118179321
2336,δαυλιος,a Daulian,Disgust,0.9163230657577515
2337,δαυλις,Daulis,Disgust,0.9754930138587952
2338,δᾰφνη,the laurel,Trust,0.9573647379875183
2339,δεημα,an entreaty,Sadness,0.258352667093277
2340,δεησις,"an entreating, asking: a prayer, entreaty",Joy,0.7114445567131042
2341,δειγμ,"a sample, pattern, proof, specimen",Trust,0.47707635164260864
2342,δεικηλικτης,,Disgust,0.9495612978935242
2343,δεικηλον,"a representation, exhibition",Disgust,0.662954568862915
2344,δειλακριων,a coward,Disgust,0.9862160682678223
2345,δειλη,afternoon,Sadness,0.8570338487625122
2346,δειλια,cowardice,Trust,0.9705134630203247
2347,δειλιᾱσις,"fright, faintheartedness",Trust,0.6558395624160767
2348,δειμ,"fear, affright",Joy,0.9694846868515015
2349,δειμος,"fear, terror",Sadness,0.39112988114356995
2350,δειν,"such an one, a certain one",Surprise,0.3830277621746063
2351,δεινοθετης,a knave,Fear,0.6399267911911011
2352,δεινοπους,terrible of foot,Disgust,0.7867772579193115
2353,δεινοτης,terribleness,Surprise,0.7302204966545105
2354,δεινωσις,exaggeration,Joy,0.7035849690437317
2355,δεινωψ,fierce-eyed,Fear,0.45632660388946533
2356,δειπνηστος,meal-time,Joy,0.977188229560852
2357,δειπνητηριον,a dining-room,Joy,0.8630472421646118
2358,δειπνον,the principal meal,Joy,0.6937629580497742
2359,δειρας,the ridge of a chain of hills,Fear,0.9449548721313477
2360,δερη,"the neck, throat",Fear,0.47015875577926636
2361,δεισηνωρ,fearing man,Joy,0.690138041973114
2362,δεισῐδαιμονια,"fear of the gods, religious feeling",Disgust,0.9732416272163391
2363,δεκαγονια,the tenth generation,Disgust,0.45487332344055176
2364,δεκᾰδαρχια,the government of the ten,Disgust,0.9170225858688354
2365,δεκᾰδαρχος,a commander of ten,Disgust,0.741765022277832
2366,δεκᾰδευς,one of a decury,Joy,0.9164875745773315
2367,δεκαετηρις,ten-yearly,Joy,0.5552247762680054
2368,δεκακῡμια,the tenth,Disgust,0.6782618165016174
2369,δεκᾰπολις,"a ten-city land, Decapolis",Joy,0.9352223873138428
2370,δεκαρχης,,Disgust,0.6374962329864502
2371,δεκαρχια,the government of ten,Disgust,0.9778205156326294
2372,δεκασμος,bribery,Joy,0.9262043833732605
2373,δεκασπορος,of ten seed-times,Joy,0.7729566693305969
2374,δεκας,a decad: a company of ten,Disgust,0.5540040731430054
2375,δεκᾰτεια,,Disgust,0.9042021632194519
2376,δεκατευτηριον,"the tenths-office, custom-house",Disgust,0.8184191584587097
2377,δεκᾰτηλογος,a tithe-collector,Disgust,0.627091109752655
2378,δεκατη,,Sadness,0.4978756904602051
2379,δεκαχαλκον,denarius,Disgust,0.9149401783943176
2380,δεκελεια,Deceleia,Disgust,0.4038507342338562
2381,δεκελευς,Decelean,Disgust,0.7334545254707336
2382,δεκετης,lasting ten years,Disgust,0.44367530941963196
2383,δεκτης,a receiver: a beggar,Disgust,0.6690989136695862
2384,δεκτωρ,one who takes upon himself,Joy,0.49120980501174927
2385,δελεαρπαξ,snapping at the bait,Disgust,0.9555044770240784
2386,δελεαρ,a bait,Disgust,0.9308609366416931
2387,δελεασμα,,Disgust,0.9681422710418701
2388,δελτιον,,Joy,0.32975178956985474
2389,δελτος,a writing-tablet,Joy,0.4106602072715759
2390,δελφᾰξ,"a young pig, porker",Disgust,0.9229758381843567
2391,δελφις,Delphic,Disgust,0.7490914463996887
2392,δελφινιον,a temple of Apollo,Joy,0.8231592774391174
2393,δελφιξ,a tripod,Disgust,0.8870232105255127
2394,δελφῑς,the dolphin,Disgust,0.7490914463996887
2395,δελφοι,the Delphians,Joy,0.46466898918151855
2396,δελφος,,Fear,0.753354549407959
2397,δελφυς,the womb,Joy,0.6437070965766907
2398,δεμας,the frame,Joy,0.4291977286338806
2399,δεμνιον,the bedstead,Joy,0.4768450856208801
2400,δενδρεον,a tree,Fear,0.9208756685256958
2401,δενδριτης,of a tree,Fear,0.9375160932540894
2402,δενδροκομης,of a woodman,Trust,0.6910433769226074
2403,δενδρος,a tree,Disgust,0.9148975610733032
2404,δενδρωτις,wooded,Joy,0.6643167734146118
2405,δεννος,"a reproach, disgrace",Surprise,0.26698729395866394
2406,δεξαμενη,"a reservoir, tank, cistern",Fear,0.4483247399330139
2407,δεξιη,the right hand,Fear,0.553192675113678
2408,δεξιολαβος,a spearman,Disgust,0.7589463591575623
2409,δεξιοσειρος,harnessed by a trace on the right side,Joy,0.6178648471832275
2410,δεξιοτης,"dexterity, cleverness",Disgust,0.7005206942558289
2411,δεξιωμα,a pledge of friendship,Joy,0.9016525149345398
2412,δεξιωσις,"a greeting, canvassing",Disgust,0.45865583419799805
2413,δεων,"that which is binding, needful, right, proper",Anger,0.5102028846740723
2414,δεος,"fear, alarm, affright",Joy,0.7408841848373413
2415,δεπας,"a beaker, goblet, chalice",Joy,0.9405189752578735
2416,δεραγκη,a collar,Fear,0.5399454236030579
2417,δεραιον,a necklace,Joy,0.7006097435951233
2418,δεραιοπεδη,a collar,Fear,0.7799035310745239
2419,δερας,,Disgust,0.6622693538665771
2420,δεργμα,"a look, glance",Disgust,0.9221180081367493
2421,δερμ,"the skin, hide",Fear,0.46758899092674255
2422,δερας,,Disgust,0.6622693538665771
2423,δερρις,a leathern covering,Fear,0.5207719802856445
2424,δερτρον,the membrane which contains the bowels,Disgust,0.7610755562782288
2425,δεσμ,"a bond, fetter",Fear,0.9434792399406433
2426,δεσμιον,,Joy,0.7454932332038879
2427,δεσμος,"anything for binding, a band, bond",Disgust,0.9583890438079834
2428,δεσμοφυλαξ,a gaoler,Trust,0.5301306247711182
2429,δεσμωμα,"a bond, fetter",Disgust,0.562820315361023
2430,δεσμωτηριον,a prison,Disgust,0.46609634160995483
2431,δεσμωτης,"a prisoner, captive",Disgust,0.6459914445877075
2432,δεσποιν,"the mistress, lady of the house",Joy,0.407848984003067
2433,δεσποτεια,the power of a master,Joy,0.8464865684509277
2434,δεσποτ,"a master, lord, the master of the house",Joy,0.29976940155029297
2435,δεσποτισκος,,Disgust,0.45062577724456787
2436,δεσποτις,,Trust,0.6355168223381042
2437,δετη,"sticks bound up, a fagot, torch",Sadness,0.46894440054893494
2438,δευμα,that which is wet,Surprise,0.27098944783210754
2439,δευτερᾰγωνιστης,the actor who takes second-class parts,Fear,0.5363104939460754
2440,δευτερειον,the second prize,Fear,0.3807605803012848
2441,δευτεροπρωτον,the first,Sadness,0.7209958434104919
2442,δηγμ,"a bite, sting",Fear,0.7779600024223328
2443,δηγμος,the act of biting,Anger,0.4741189181804657
2444,δηανειρα,destroying her spouse,Joy,0.7658148407936096
2445,δηιοτης,"battle-strife, battle, death",Sadness,0.47874194383621216
2446,δηκτης,a biter,Disgust,0.8984495401382446
2447,δηλημα,"a mischief, bane",Sadness,0.2761216163635254
2448,δηλησις,"mischief, ruin, bane",Surprise,0.36427974700927734
2449,δηλητηρ,a destroyer,Fear,0.7845879197120667
2450,δηλιας,a Delian woman,Joy,0.8444687724113464
2451,δηλιος,Delian,Joy,0.6300137639045715
2452,δηλος,visible,Fear,0.7465823292732239
2453,δηλωσις,"a pointing out, manifestation, explaining, shewing",Joy,0.9066499471664429
2454,δημᾰγωγια,leadership of the people,Disgust,0.8502686619758606
2455,δημᾰγωγος,a popular leader,Joy,0.4950159192085266
2456,δημᾱκιδιον,,Joy,0.9596613645553589
2457,δημαρχια,the office,Disgust,0.46418794989585876
2458,δημαρχος,a governor of the people,Anger,0.6308053731918335
2459,δημεραστης,a friend of the people,Trust,0.3553110361099243
2460,δημευσις,confiscation of one's property,Anger,0.8006312847137451
2461,δημηγορια,a speech in the public assembly,Disgust,0.6987532377243042
2462,δημηγορος,a popular orator,Trust,0.6685828566551208
2463,δημητρ,Demeter,Joy,0.9713760018348694
2464,δημιδιον,,Joy,0.8233146667480469
2465,δημιοπραθ,goods sold by public authority: confiscated goods,Joy,0.539290726184845
2466,δημιουργια,"a making, creating",Joy,0.3246421217918396
2467,δημιοργος,"one who works for the people, a skilled workman, handicraftsman",Disgust,0.6915629506111145
2468,δημογερων,"an elder of the people, chief",Fear,0.7048709988594055
2469,δημοθοινια,a public feast,Anger,0.8543491363525391
2470,δημοκηδης,friend of the people,Disgust,0.6505577564239502
2471,δημοκολαξ,a mob-flatterer,Disgust,0.9052231907844543
2472,δημοκοπος,a demagogue,Disgust,0.4899474084377289
2473,δημοκρᾰτια,"democracy, popular government",Trust,0.4543771743774414
2474,δημοπιθηκος,"a mob-monkey, charlatan",Disgust,0.49239790439605713
2475,δημοσιωνης,a farmer of the revenue,Disgust,0.7241783142089844
2476,δημος,fat,Joy,0.7197362184524536
2477,δημος,"a country-district, country, land",Joy,0.7197362184524536
2478,δημοτης,"one of the people, a commoner, plebeian",Trust,0.4181325137615204
2479,δημοχᾰριστης,a mob-courtier,Disgust,0.5797994136810303
2480,δημωμα,a popular pastime,Joy,0.9160177111625671
2481,δηναριον,a denary,Disgust,0.9450215697288513
2482,δηνε,"counsels, plans, arts",Surprise,0.825421154499054
2483,δηξις,"a bite, biting",Anger,0.5230480432510376
2484,δηρις,"a fight, battle, contest",Disgust,0.6572923064231873
2485,δηω,Demeter,Joy,0.3819923400878906
2486,διαβαθρα,a ship's ladder,Disgust,0.42800161242485046
2487,διαβᾰσις,"a crossing over, passage",Fear,0.4845362901687622
2488,διαβᾰτηρια,offerings before crossing the border,Joy,0.49985256791114807
2489,διαβητης,the compass,Disgust,0.9263449311256409
2490,διαβολη,"false accusation, slander, calumny",Anticipation,0.4096789062023163
2491,διαβολια,,Fear,0.8091107606887817
2492,διαβουλιον,"counsel, deliberation",Fear,0.43124186992645264
2493,διᾰγᾰνακτησις,great indignation,Trust,0.6974890232086182
2494,διαγγελος,a messenger,Joy,0.9329572916030884
2495,διαγνωμη,"a decree, resolution",Fear,0.562113881111145
2496,διαγνωσις,"a distinguishing, discernment",Trust,0.5812409520149231
2497,διαγραμμα,"that which is marked out by lines, a figure, plan",Disgust,0.36217543482780457
2498,διαγρᾰφη,a marking off by lines,Disgust,0.32299163937568665
2499,διᾰγωγη,"a passing of life, a way",Disgust,0.8448569178581238
2500,διαδεκτωρ,inherited,Joy,0.6502711772918701
2501,διαδημ,a band,Joy,0.6256229877471924
2502,διαδῐκᾰσια,a suit brought to decide,Joy,0.643476665019989
2503,διαδῐκασμα,the object of litigation in a,Sadness,0.26124972105026245
2504,διαδοσις,"a distribution, largess",Joy,0.969683051109314
2505,διαδοχη,a taking from,Anticipation,0.6435531377792358
2506,διαδοχος,succeeding,Joy,0.8349345326423645
2507,διαδρασιπολιτης,a citizen who shirks all state burdens,Disgust,0.6766737699508667
2508,διαδρομη,a running about through,Joy,0.9683536887168884
2509,διαδῠσις,a passage through,Sadness,0.47151800990104675
2510,διαζευξις,"a disjoining, parting",Fear,0.4845746159553528
2511,διαζωμα,"a girdle, drawers",Fear,0.9453701972961426
2512,διαθεσις,"a disposition, arrangement",Fear,0.33986061811447144
2513,διαθετης,an arranger,Disgust,0.4517606496810913
2514,διαθηκη,a disposition,Fear,0.7750377655029297
2515,διαιρεσις,"a dividing, division",Joy,0.3096024990081787
2516,διαιτ,"a way of living, mode of life",Disgust,0.6943935751914978
2517,δῐαιτημα,"rules of life, a mode",Trust,0.42221465706825256
2518,δῐαιτητηριον,the dwelling rooms of a house,Trust,0.7763710021972656
2519,δῐαιτητης,"an arbitrator, umpire",Trust,0.3742983937263489
2520,διακᾰθαρσις,a thorough cleansing,Trust,0.6634151339530945
2521,διακελευμα,"an exhortation, command",Disgust,0.5548096299171448
2522,διακελευσμος,"an exhortation, cheering on",Trust,0.4696566164493561
2523,διακλῐσις,a retreat,Disgust,0.6957926750183105
2524,διακομῐδη,a carrying over,Joy,0.8973672389984131
2525,διᾱκονημα,"servants' business, service",Joy,0.8366908431053162
2526,διᾱκονια,the office of a,Joy,0.4627510607242584
2527,διηκονος,"a servant, waiting-man",Joy,0.7346139550209045
2528,διακοπη,"a gash, cleft",Fear,0.41302862763404846
2529,διακοσμησις,"a setting in order, regulating",Disgust,0.7946032285690308
2530,διακοσμος,battle-order,Disgust,0.4687809348106384
2531,διακρῐσις,"separation, dissolution",Trust,0.4384496510028839
2532,διακρουσις,a putting off,Fear,0.7710404396057129
2533,διακτορια,the office of a,Disgust,0.3942713141441345
2534,διακτωρ,the Messenger,Joy,0.45052462816238403
2535,διακωλῡσις,a hindering,Fear,0.3390158414840698
2536,διακωλῡτης,a hinderer,Disgust,0.4545728266239166
2537,διακωχη,,Joy,0.3103750944137573
2538,διαλειμμα,an interval,Joy,0.9062568545341492
2539,διαλεκτος,"discourse: discussion, debate, arguing",Disgust,0.46462225914001465
2540,διαλεξις,"discourse, arguing",Fear,0.774221658706665
2541,διαλλᾰγη,"interchange, exchange",Joy,0.9507586359977722
2542,διαλλαγμ,"a substitute, changeling",Trust,0.3683529794216156
2543,διαλλακτηρ,a mediator,Surprise,0.2762509286403656
2544,διαλογισμος,a balancing of accounts,Disgust,0.9697076082229614
2545,διαλογος,"a conversation, dialogue",Disgust,0.6566088199615479
2546,διαλῠσις,"a loosing one from another, separating, parting",Anticipation,0.7797238826751709
2547,διαλυτης,"a dissolver, breaker-up",Joy,0.41035112738609314
2548,διᾰμαρτια,a total mistake,Disgust,0.48741504549980164
2549,διαμαρτῠρια,evidence given to prevent,Joy,0.955835223197937
2550,διαμειψις,an exchange,Disgust,0.6985292434692383
2551,διαμελλησις,a being on the point,Fear,0.6531372666358948
2552,διαμερισμος,"division, dissension",Fear,0.47881418466567993
2553,διαμετρον,"a measured allowance, rations",Fear,0.43912801146507263
2554,διαμετρος,the diameter,Surprise,0.2946106791496277
2555,διαμφισβητησις,"a disputing, dispute",Fear,0.5547367930412292
2556,διανεμησις,a distribution,Joy,0.7679324746131897
2557,διανοημα,"a thought, notion",Sadness,0.7521687150001526
2558,διανοια,"a thought, intention, purpose",Disgust,0.8282947540283203
2559,διανομευς,a distributer,Joy,0.8920288681983948
2560,διανομη,a distribution,Joy,0.9682283997535706
2561,διαπαλη,a hard struggle,Disgust,0.7425732016563416
2562,διαπαρατρῐβη,violent contention,Disgust,0.9190957546234131
2563,διαπειρα,"an experiment, trial",Anticipation,0.5001097917556763
2564,διαπλους,sailing continually,Joy,0.4528573453426361
2565,διαπολεμησις,a finishing of the war,Joy,0.4881594479084015
2566,διαπομπη,"a sending to and fro, interchange of messages, negotiation",Joy,0.5680644512176514
2567,διαπονημα,"hard labour, exercise",Fear,0.501640796661377
2568,διαπραξις,dispatch of business,Disgust,0.8758354187011719
2569,διαπτῠχη,"a fold, folding leaf",Joy,0.7809321880340576
2570,διαρριμμα,a casting about,Anger,0.4351568818092346
2571,διαρριψις,a scattering,Anger,0.5653769969940186
2572,διαρροη,"that through which something flows, a pipe",Fear,0.5219021439552307
2573,διαρροια,diarrhoea,Fear,0.5307440757751465
