sequence,translation,emotionbert sentiment,emotionbert confidence,greekbert v2 sentiment,greekbert v2 confidence,same sentiment,confidence diff (enhanced - original)
ανοχη,"a holding back, stopping",Trust,0.8578099012374878,Trust,0.999367892742157,True,0.1415579915046692
αντᾰγωνιστης,"an opponent, competitor, rival",Disgust,0.5672617554664612,Disgust,0.9999699592590332,True,0.432708203792572
αντᾰκαιος,sturgeon,Joy,0.7475095987319946,Joy,0.9903401732444764,True,0.2428305745124818
ανταλλᾰγμα,that which is given,Joy,0.8304815888404846,Joy,0.9999676942825316,True,0.169486105442047
ανταποδομα,"repayment, requital",Joy,0.907565414905548,Joy,0.9999691247940063,True,0.09240370988845836
ανταποδοσις,a giving back in turn,Joy,0.9894243478775024,Joy,0.9999691247940063,True,0.010544776916503906
ανταυγεια,reflexion of light,Disgust,0.4652770161628723,Disgust,0.999822437763214,True,0.5345454216003417
αντεμφᾰσις,difference of appearance,Joy,0.4423489868640899,Disgust,0.9999569654464722,False,0.5576079785823822
αντεξορμησις,a sailing against,Fear,0.7708085775375366,Fear,0.9999711513519288,True,0.2291625738143922
αντεραστης,a rival in love,Fear,0.4002217948436737,Disgust,0.9993372559547424,False,0.5991154611110687
αντερεισις,resistance,Joy,0.4882856011390686,Joy,0.9985916018486024,True,0.5103060007095338
αντερως,return-love,Joy,0.5280235409736633,Disgust,0.9999639987945556,False,0.4719404578208922
αντηνωρ,instead of a man,Fear,0.6082143187522888,Fear,0.9999862909317015,True,0.39177197217941273
αντηρετης,one who rows against,Disgust,0.4962842464447021,Fear,0.9999737739562988,False,0.5036895275115967
αντηρις,"a prop, stay, support",Fear,0.3784982860088348,Fear,0.9998587369918824,True,0.6213604509830477
αντηστις,a meeting,Surprise,0.27737757563591,Disgust,0.9998310804367064,False,0.7224535048007965
αντιανειρᾰ,a match for men,Disgust,0.6778020262718201,Disgust,0.9609105587005616,True,0.28310853242874157
αντιβᾰσις,resistance,Fear,0.8298051357269287,Fear,0.6908705830574036,True,-0.13893455266952515
αντιβλεψις,"a looking in the face, a look",Joy,0.5052058100700378,Trust,0.9966811537742616,False,0.49147534370422374
αντιβολια,"entreaty, prayer",Fear,0.9628902077674866,Fear,0.9999632835388184,True,0.03707307577133179
αντιγραμμα,nan,Disgust,0.3130284547805786,Fear,0.999926209449768,False,0.6868977546691893
αντιγρᾰφευς,"a check-clerk, controller",Joy,0.5586298704147339,Disgust,0.997481405735016,False,0.4388515353202821
αντιγρᾰφη,a reply in writing,Trust,0.7199593782424927,Disgust,0.8101322054862976,False,0.09017282724380493
αντιδοσις,"a giving in return, exchange",Joy,0.9336297512054444,Joy,0.999961256980896,True,0.06633150577545155
αντιθεσις,"opposition, resistance",Fear,0.2931547462940216,Disgust,0.938207507133484,False,0.6450527608394624
αντικατων,Anticato,Joy,0.9852801561355592,Joy,0.9999419450759888,True,0.014661788940429576
αντικεντρον,something acting as a goad,Joy,0.3650369048118591,Joy,0.9997977614402772,True,0.6347608566284182
αντικνημιον,the part of the leg opposite the,Fear,0.6092483997344971,Fear,0.999976396560669,True,0.3907279968261719
αντικρουσις,"a striking against, hindrance: a repartee",Joy,0.7590142488479614,Fear,0.9995983242988586,False,0.24058407545089722
αντιλᾰβη,"a thing to hold by, a handle",Anger,0.2755031883716583,Fear,0.9993500113487244,False,0.723846822977066
αντιλεων,lion-like,Joy,0.9592801928520204,Joy,0.9999653100967408,True,0.04068511724472046
αντιληξις,a motion for a new arbitration,Disgust,0.5855211019515991,Disgust,0.9999233484268188,True,0.4144022464752197
αντιληψις,a receiving in turn,Trust,0.7662056088447571,Trust,0.9792115688323976,True,0.2130059599876405
αντιλογιη,"contradiction, controversy, disputation",Fear,0.94376540184021,Fear,0.999985694885254,True,0.056220293045044056
αντιλυτρον,a ransom,Trust,0.4561748206615448,Disgust,0.9981689453125,False,0.5419941246509552
αντιμῑμησις,close imitation of,Joy,0.6277607083320618,Joy,0.99994957447052,True,0.37218886613845825
αντιμισθια,"a requital, recompense",Disgust,0.6907074451446533,Disgust,0.999765932559967,True,0.3090584874153137
αντινομια,ambiguity in the law,Disgust,0.3856108486652374,Trust,0.9857853055000304,False,0.600174456834793
αντιπαις,like a boy,Joy,0.4626602530479431,Joy,0.9999399185180664,True,0.5372796654701233
αντιπαραβολη,close comparison,Fear,0.6966165900230408,Fear,0.9999871253967284,True,0.30337053537368763
αντιπαραγγελια,competition for a public office,Joy,0.4789898097515106,Joy,0.7051867246627808,True,0.22619691491127014
αντιπαρασκευη,mutual preparation,Trust,0.37743079662323,Trust,0.9978702068328856,True,0.6204394102096557
αντιπερᾱ,the opposite coast,Fear,0.3594454824924469,Joy,0.9688791632652284,False,0.6094336807727815
αντιπηξ,a kind of cradle,Fear,0.8113536238670349,Fear,0.9997854828834534,True,0.18843185901641846
αντιπληξ,beaten by the opposing waves,Fear,0.4368568062782287,Joy,0.4968197047710418,False,0.05996289849281311
αντιποιν,"requital, retribution",Joy,0.821593701839447,Disgust,0.5932850241661072,False,-0.22830867767333984
αντιπολις,a rival city,Joy,0.96491938829422,Joy,0.9999690055847168,True,0.035049617290496826
αντιπραξις,"counteraction, resistance",Disgust,0.4665536284446716,Disgust,0.7576185464859009,True,0.2910649180412293
αντισηκωσις,"equipoise, compensation",Trust,0.3844814598560333,Disgust,0.4839526116847992,False,0.09947115182876587
αντιστᾰσις,an opposite party,Fear,0.6066266298294067,Fear,0.9999878406524658,True,0.3933612108230591
αντιστᾰσιωτης,one of the opposite faction,Fear,0.8897605538368225,Fear,0.9999885559082032,True,0.11022800207138073
αντιστᾰτης,"an opponent, adversary",Disgust,0.2841554880142212,Fear,0.9999336004257202,False,0.715778112411499
αντιστρατηγος,the enemy's general,Joy,0.6191798448562622,Joy,0.999727427959442,True,0.3805475831031798
αντιστρᾰτοπεδεια,an encamping opposite,Trust,0.4657429456710815,Trust,0.9426130652427672,True,0.47687011957168574
αντιστροφη,a turning about: the antistrophe,Disgust,0.4651960134506225,Disgust,0.9886751174926758,True,0.5234791040420532
αντισυγκλητος,a counter-senate,Fear,0.5225492119789124,Trust,0.9597052335739136,False,0.4371560215950012
αντιταγμα,an opposing force,Joy,0.5609943866729736,Fear,0.9999817609786988,False,0.4389873743057252
αντιταξις,counter-array,Trust,0.9383553862571716,Disgust,0.999954342842102,False,0.06159895658493042
αντιτειχισμα,a counter-fortification,Trust,0.3773891031742096,Fear,0.998804211616516,False,0.6214151084423064
αντιτεχνησις,"counter-manoeuvring, emulation",Trust,0.7616866827011108,Trust,0.9999229907989502,True,0.23823630809783936
αντιφῐλησις,return of affection,Joy,0.868127703666687,Joy,0.9999665021896362,True,0.13183879852294922
αντιφῠλᾰκη,a watching,Fear,0.7381150126457214,Trust,0.9947391152381896,False,0.25662410259246815
αντιφυλαξ,one posted to watch another,Trust,0.7189464569091797,Trust,0.9999150037765504,True,0.2809685468673707
αντιχορηγος,a rival choragus,Joy,0.9794323444366456,Joy,0.9999659061431884,True,0.020533561706542747
αντιχριστος,Antichrist,Disgust,0.9768798351287842,Disgust,0.999969482421875,True,0.02308964729309082
αντλημα,a bucket for drawing water,Joy,0.8767174482345581,Joy,0.9944204688072203,True,0.11770302057266224
αντλια,the hold of a ship,Trust,0.5964779853820801,Fear,0.9999839067459106,False,0.40350592136383057
αντλος,the hold of a ship,Fear,0.6805223226547241,Fear,0.9999823570251464,True,0.31946003437042225
αντριας,of a grotto,Disgust,0.6101151704788208,Disgust,0.8084693551063538,True,0.19835418462753296
αντρον,nan,Joy,0.503665030002594,Fear,0.99998676776886,False,0.496321737766266
αντυξ,the edge,Fear,0.9288570284843444,Fear,0.9999784231185912,True,0.07112139463424683
αντωμοσια,an oath,Disgust,0.810422956943512,Disgust,0.9999079704284668,True,0.18948501348495483
ανυποδησια,a going barefoot,Trust,0.4842917919158935,Disgust,0.9999585151672364,False,0.515666723251343
ανῠσις,accomplishment,Disgust,0.7072039246559143,Disgust,0.9999674558639526,True,0.29276353120803833
ανωγεων,anything raised from the ground; the upper floor of a house,Disgust,0.7472912669181824,Disgust,0.999951958656311,True,0.25266069173812866
ανωμᾰλια,unevenness,Disgust,0.9096706509590148,Disgust,0.9999678134918212,True,0.0902971625328064
ανωριη,untimeliness,Fear,0.3189783096313476,Disgust,0.9998987913131714,False,0.6809204816818237
αξενος,the Axine,Disgust,0.8706632852554321,Disgust,0.9998621940612792,True,0.12919890880584706
αξιη,the worth,Anger,0.7431008219718933,Fear,0.9999828338623048,False,0.2568820118904115
αξῑνη,an axe-head,Sadness,0.3812932968139648,Fear,0.9999881982803344,False,0.6186949014663696
αξιωμ,"that of which one is thought worthy, an honour",Joy,0.9507100582122804,Joy,0.9999682903289796,True,0.04925823211669922
αξιωσις,a thinking worthy,Joy,0.5758879780769348,Joy,0.7590665221214294,True,0.18317854404449463
αξων,an axle,Anger,0.6511075496673584,Fear,0.9999880790710448,False,0.3488805294036864
αοζος,copul.,Fear,0.5645880699157715,Fear,0.9952098727226256,True,0.43062180280685414
ωδη,"song, a singing",Disgust,0.4280073642730713,Joy,0.9997159838676452,False,0.5717086195945739
αοιδοθετης,a lyric poet,Disgust,0.9641446471214294,Disgust,0.9999371767044068,True,0.035792529582977406
αοιδοπολος,"one busied with song, a poet",Joy,0.5983038544654846,Joy,0.9999444484710692,True,0.4016405940055846
ᾰοιδος,"a singer, minstrel, bard",Joy,0.9606760740280152,Joy,0.9999698400497437,True,0.039293766021728405
αοργησια,"a defect in the passion of anger, ""lack of gall""",Disgust,0.8781620860099792,Disgust,0.9999629259109496,True,0.12180083990097035
αορ,"a hanger, sword",Fear,0.7873637676239014,Fear,0.9999840259552002,True,0.21262025833129883
αορτηρ,a strap to hang,Fear,0.4738900363445282,Fear,0.9999394416809082,True,0.52604940533638
αοσσητηρ,"an assistant, helper, aider",Fear,0.5830531120300293,Trust,0.9855764508247375,False,0.40252333879470825
απαγγελια,a report,Joy,0.9737977385520936,Joy,0.9999679327011108,True,0.026170194149017223
απαγγελτηρ,a messenger,Joy,0.8399976491928101,Joy,0.9883520007133484,True,0.14835435152053833
απαγορευσις,"failure of strength, exhaustion",Anger,0.4635508358478546,Joy,0.9982272982597352,False,0.5346764624118806
απᾰγωγη,a leading away,Disgust,0.4944909512996673,Disgust,0.9999376535415648,True,0.5054467022418976
απαθεια,"want of sensation, insensibility",Disgust,0.950612723827362,Disgust,0.9999594688415528,True,0.049346745014190896
απαιδευσια,want of education,Disgust,0.9791526198387146,Disgust,0.9999680519104004,True,0.02081543207168579
απαιδια,childlessness,Disgust,0.5417946577072144,Disgust,0.9999699592590332,True,0.45817530155181885
απαιολη,"cheating, fraud",Disgust,0.7698163390159607,Disgust,0.999964475631714,True,0.23014813661575328
απαις,childless,Disgust,0.7588781118392944,Disgust,0.999766170978546,True,0.2408880591392516
απαιτησις,a demanding back,Trust,0.3718547224998474,Fear,0.9998406171798706,False,0.6279858946800232
απαλλᾰγη,"deliverance, release, relief from",Joy,0.7560195326805115,Joy,0.9999643564224244,True,0.24394482374191295
απαλλοτριωσις,alienation,Disgust,0.9147666692733764,Disgust,0.9999696016311646,True,0.0852029323577882
απαλοθριξ,soft-haired,Disgust,0.842308521270752,Disgust,0.9986611604690552,True,0.15635263919830322
απᾰλοτης,"softness, tenderness",Joy,0.9493947625160216,Joy,0.9999682903289796,True,0.050573527812957986
απαντημ,a meeting,Disgust,0.558112382888794,Disgust,0.9999558925628662,True,0.44184350967407227
απαργμα,nan,Trust,0.8271570801734924,Trust,0.998828947544098,True,0.17167186737060558
απᾰριθμησις,"a counting over, recounting",Disgust,0.8014594316482544,Disgust,0.9999077320098876,True,0.1984483003616332
απαρτιλογιη,an even number,Fear,0.9629120826721193,Trust,0.4336301386356354,False,-0.5292819440364839
απαρτιον,a sale of goods by auction,Joy,0.7758228182792664,Joy,0.977603793144226,True,0.2017809748649596
απαρτισμος,completion,Trust,0.5178074240684509,Joy,0.9999275207519532,False,0.4821200966835023
απαρχη,"the beginning of a sacrifice, the primal offering",Joy,0.99006849527359,Joy,0.999967098236084,True,0.009898602962494008
απαρχος,nan,Trust,0.6442019939422607,Joy,0.9957501888275146,False,0.3515481948852539
απαστια,"an abstaining from food, a fast",Disgust,0.5488986372947693,Disgust,0.9999605417251588,True,0.4510619044303895
απασχολια,detention by business,Disgust,0.7108703255653381,Disgust,0.9999659061431884,True,0.28909558057785023
απᾰτεων,"a cheat, rogue, quack",Disgust,0.9750350713729858,Disgust,0.9999691247940063,True,0.024934053421020508
ᾰπᾰτα,"a trick, fraud, deceit",Disgust,0.9540923237800598,Disgust,0.9999678134918212,True,0.045875489711761364
απατουριον,the Apatouria,Surprise,0.3437642455101013,Disgust,0.9999250173568726,False,0.6561607718467712
απατωρ,"without father, fatherless",Joy,0.9578992128372192,Joy,0.9999653100967408,True,0.042066097259521595
απαυγασμα,"efflux of light, effulgence",Disgust,0.4003836810588836,Disgust,0.9999688863754272,True,0.5995852053165436
απειθεια,disobedience,Anger,0.5907316207885742,Disgust,0.8106368780136108,False,0.21990525722503662
απειλημα,nan,Fear,0.8209490776062012,Fear,0.9999876022338868,True,0.17903852462768566
απειλη,"boastful promises, boasts",Fear,0.9052128791809082,Fear,0.9999873638153076,True,0.09477448463439941
απειλητηρ,"a threatener, boaster",Fear,0.9325421452522278,Fear,0.9999854564666748,True,0.06744331121444702
απειριη,"want of skill, inexperience",Disgust,0.9010629653930664,Disgust,0.9999337196350098,True,0.09887075424194336
απειριη,infinity,Disgust,0.9010629653930664,Disgust,0.9999337196350098,True,0.09887075424194336
απειροκᾰλια,"ignorance of the beautiful, want of taste",Disgust,0.8848370313644409,Disgust,0.9999563694000244,True,0.1151193380355835
απειροσυνη,inexperience,Disgust,0.9422054886817932,Disgust,0.9999512434005736,True,0.05774575471878041
απεκδῠσις,a putting off,Joy,0.3668975234031677,Disgust,0.9998835325241088,False,0.632986009120941
απελεγμος,refutation: disrepute,Disgust,0.427236944437027,Joy,0.9807382225990297,False,0.5535012781620027
απελευθερια,the enfranchisement of a slave,Disgust,0.6776425838470459,Disgust,0.9999635219573976,True,0.3223209381103517
απελευθερα,"an emancipated slave, a freedman",Joy,0.8768159747123718,Disgust,0.6116044521331787,False,-0.2652115225791931
απελευθερωσις,emancipation,Joy,0.5874922275543213,Joy,0.957004964351654,True,0.36951273679733276
απεραντολογια,nan,Disgust,0.9372357726097108,Disgust,0.9999699592590332,True,0.0627341866493224
απεργᾰσια,"a finishing off, completing",Disgust,0.9310486912727356,Disgust,0.9999605417251588,True,0.0689118504524232
απερωευς,a thwarter,Disgust,0.6492739915847778,Disgust,0.9999090433120728,True,0.3506350517272949
απεστω,"a being away, absence",Joy,0.9702633619308472,Joy,0.9999630451202391,True,0.02969968318939198
απεχθεια,hatred,Joy,0.7385857105255127,Joy,0.999903440475464,True,0.2613177299499513
