,sequence,translation,sentiment,score
1639,αφρᾰδια,"folly, thoughtlessness",Disgust,0.9999532699584961
1640,αφρηστης,the foamer,Disgust,0.6584551930427551
1641,αφρητωρ,without brotherhood,Joy,0.9999659061431885
1642,αφρογενεια,foam-born,Disgust,0.9999693632125854
1643,αφροδισιας,sacred to Aphrodite,Disgust,0.9999675750732422
1644,ᾰφροδιτα,Aphrodite,Disgust,0.9999691247940063
1645,αφρος,foam,Disgust,0.9999699592590332
1646,ᾰφροσῠνα,"folly, thoughtlessness, senselessness",Disgust,0.9999687671661377
1647,αφυη,anchovy,Disgust,0.9999328851699829
1648,αφυσγετος,the mud and filth,Disgust,0.9999302625656128
1649,αχαια,Achaia,Joy,0.9999600648880005
1650,αχαια,,Joy,0.9999600648880005
1651,αχαιις,the Achaian land,Anger,0.8014689087867737
1652,αχαινης,"with single points to his horns, a young deer",Joy,0.9999353885650635
1653,αχανη,a Persian measure,Joy,0.9997941851615906
1654,αχαρι,without grace,Joy,0.9996055960655212
1655,αχᾰριστια,"thanklessness, ingratitude",Disgust,0.9999324083328247
1656,αχαρναι,Acharnae,Joy,0.6314985752105713
1657,αχαρνευς,an inhabitant of Acharnae,Anger,0.9993762373924255
1658,αχελωιδες,islands at the mouth of the Achelous,Joy,0.9999681711196899
1659,αχελωος,Achelous,Joy,0.9999682903289795
1660,αχερδος,"a wild prickly shrub, a wild pear",Joy,0.9999692440032959
1661,αχερουσιας,of Acheron,Joy,0.9999699592590332
1662,αχερωις,the white poplar,Joy,0.9999688863754272
1663,ᾰχερων,"Acheron, river of woe",Joy,0.9999681711196899
1664,αχηνια,"need, want",Joy,0.9999697208404541
1665,αχην,"poor, needy",Joy,0.9999563694000244
1666,αχθηδων,"a weight, burden",Joy,0.992355465888977
1667,αχθος,"a weight, burden, load",Joy,0.9999549388885498
1668,αχῐλευς,the grief,Joy,0.9916497468948364
1669,αχιτων,without tunic,Joy,0.9999696016311646
1670,αχλαινια,want of a cloak,Joy,0.9999693632125854
1671,αχλυς,a mist,Disgust,0.9996275901794434
1672,αχνη,anything that comes off the surface,Joy,0.9999645948410034
1673,ᾰχος,"pain, distress",Joy,0.9999662637710571
1674,αχρημᾰτια,want of money,Joy,0.9999661445617676
1675,αχρημοσυνη,want of money,Joy,0.9999681711196899
1676,αχρηστιη,uselessness,Disgust,0.9999712705612183
1677,αχῠρμια,a heap of chaff,Joy,0.997387707233429
1678,αχῠρον,"husks, chaff, bran",Sadness,0.9765497446060181
1679,αχῠρος,a chaff-heap,Disgust,0.9998779296875
1680,αχῠροτριψ,threshing out the husks,Joy,0.9979369640350342
1681,αψευδεια,truthfulness,Disgust,0.9999667406082153
1682,αψιμᾰχια,a skirmishing,Disgust,0.9999680519104004
1683,αψινθιον,wormwood,Disgust,0.8803040981292725
1684,αψινθος,wormwood,Joy,0.9999589920043945
1685,αψις,"a juncture, loop, mesh",Disgust,0.9999696016311646
1686,αψος,a joint,Joy,0.9999657869338989
1687,αψῡχια,"want of life: want of spirit, faint-heartedness",Trust,0.9996341466903687
1688,αωριη,a wrong time,Fear,0.9999648332595825
1689,αωτον,"fine wool, flock",Disgust,0.9999681711196899
1690,βαβυκα,,Anger,0.9996294975280762
1691,βαγμα,a speech,Disgust,0.9997950196266174
1692,βαδῐσις,"a walking, going",Disgust,0.9999501705169678
1693,βαδισμα,"walk, gait",Disgust,0.9998996257781982
1694,βαδισμος,,Joy,0.8743869662284851
1695,βαδιστης,a goer,Disgust,0.9998987913131714
1696,βαδος,a walk,Joy,0.9999668598175049
1697,βασμις,a step,Fear,0.9997015595436096
1698,βασμος,a step,Fear,0.9999873638153076
1699,βαθος,depth,Disgust,0.9999479055404663
1700,βᾰθρον,that on which anything stands,Disgust,0.9999287128448486
1701,βᾰθῠδινης,deep-eddying,Disgust,0.9998719692230225
1702,βαθυθριξ,with thick wool,Disgust,0.9999654293060303
1703,βᾰθῠλειμων,"with deep, rich meadows",Joy,0.9999679327011108
1704,βᾰθυρρειτης,,Fear,0.9999637603759766
1705,βᾰθυτης,depth,Disgust,0.9996045231819153
1706,βᾰθυχαιτης,"with deep, thick hair, Hes",Disgust,0.9999377727508545
1707,βαιον,,Joy,0.9998981952667236
1708,βαις,a palm-branch,Disgust,0.9999665021896362
1709,βαιτη,a shepherd's,Joy,0.9999549388885498
1710,βακελας,an eunuch in the service of Cybele,Disgust,0.9999688863754272
1711,βακις,,Disgust,0.9999662637710571
1712,βακλον,,Disgust,0.9999661445617676
1713,βακτηρια,"a staff, cane",Fear,0.9587825536727905
1714,βακτηριον,,Surprise,0.8493896722793579
1715,βακτρευμα,a staff,Disgust,0.9999656677246094
1716,βακτρον,,Disgust,0.9999678134918213
1717,βακτροπροσαιτης,going about begging with a staff,Disgust,0.9999650716781616
1718,βακυλον,,Disgust,0.9999678134918213
1719,βακχεια,"the feast of Bacchus, Bacchic frenzy, revelry",Disgust,0.9999641180038452
1720,βακχειον,the temple of Bacchus,Disgust,0.9999665021896362
1721,βακχειος,"Bacchic, of",Disgust,0.9999665021896362
1722,βακχευμα,Bacchic revelries,Disgust,0.9999679327011108
1723,βακχευσις,Bacchic revelry,Disgust,0.9999672174453735
1724,βακχευς,,Disgust,0.9999667406082153
1725,βακχευτης,a Bacchanal,Disgust,0.9999659061431885
1726,βακχευτωρ,,Disgust,0.9999630451202393
1727,βακχη,a Bacchante,Disgust,0.9999668598175049
1728,βακχιας,,Disgust,0.9999675750732422
1729,βακχις,,Disgust,0.9999678134918213
1730,βακχιωτης,,Disgust,0.9999641180038452
1731,βακχος,to shout,Disgust,0.999968409538269
1732,βᾰλᾰναγρα,a key,Disgust,0.9999682903289795
1733,βᾰλᾰνειον,bathing-room,Disgust,0.9999692440032959
1734,βᾰλᾰνευς,a bath-man,Disgust,0.999958872795105
1735,βᾰλᾰνισσα,a bathing-woman,Disgust,0.9999688863754272
1736,βᾰλᾰνοδοκη,the socket in a door-post to receive the,Disgust,0.9999696016311646
1737,βαλᾰνος,an acorn,Disgust,0.9999637603759766
1738,βαλβις,the rope drawn across the race-course,Fear,0.9999614953994751
1739,βαλαντιον,"a bag, pouch, purse",Disgust,0.9999666213989258
1740,βαλλαντιοτομος,a cut-purse,Fear,0.9999618530273438
1741,βαλην,"Baal, Bel",Fear,0.9999887943267822
1742,βαμμα,"that in which a thing is dipped, dye",Disgust,0.9999402761459351
1743,βᾰναυσια,"handicraft, the practice of a mere mechanical art",Disgust,0.9999656677246094
1744,βᾰναυσουργια,handicraft,Disgust,0.9999661445617676
1745,βαξις,a saying,Disgust,0.9999672174453735
1746,βαπτισμα,baptism,Joy,0.999961256980896
1747,βαπτισμος,"a dipping in water, ablution",Disgust,0.9783525466918945
1748,βαπτιστης,one that dips: a baptizer,Joy,0.9999687671661377
1749,βερεθρον,"a gulf, pit",Fear,0.6789735555648804
1750,βαρβᾰρισμος,barbarism,Disgust,0.9999696016311646
1751,βαρβῐτος,a musical instrument of many strings,Disgust,0.9999357461929321
1752,βαρις,a flat-bottomed boat,Disgust,0.9999696016311646
1753,βαρος,weight,Disgust,0.9999608993530273
1754,βαρυβρεμετα,loud-thundering,Fear,0.5182868242263794
1755,βᾰρῠβρως,"gnawing, corroding",Fear,0.9972301125526428
1756,βᾰρῠδοτειρα,giver of ill gifts,Joy,0.9999500513076782
1757,βᾰρυθῡμια,sullenness,Anger,0.9486669898033142
1758,βᾰρυμηνις,"heavy in wrath, exceeding wrathful",Sadness,0.9977424144744873
1759,βᾰρυπους,heavy at the end,Disgust,0.9999629259109497
1760,βᾰρυτης,"weight, heaviness",Disgust,0.7407318949699402
1761,βᾰρῠφροσυνη,"gloominess, indignation",Trust,0.9998421669006348
1762,βᾰσᾰνιστης,"questioner, torturer, tormentor",Disgust,0.9512382745742798
1763,βᾰσᾰνιστρια,an examiner,Disgust,0.999962568283081
1764,βᾰσᾰνος,the touch-stone,Fear,0.9999861717224121
1765,βασιλει,"a queen, princess",Fear,0.9997915625572205
1766,βασιληα,"a kingdom, dominion",Joy,0.9999436140060425
1767,βᾰσιλειδιον,a petty king,Fear,0.9108994603157043
1768,βᾰσιληιον,"a kingly dwelling, palace",Joy,0.9999663829803467
1769,βᾰσῐλευς,"a king, chief",Anger,0.9752876162528992
1770,βᾰσῐληις,royal,Joy,0.9998741149902344
1771,βᾰσῐλις,"a queen, princess",Disgust,0.9985596537590027
1772,βᾰσις,"a stepping, step",Fear,0.999982476234436
1773,βασκᾰνια,"slander, envy, malice",Disgust,0.9939509630203247
1774,βασκ,duck,Joy,0.9999673366546631
1775,βασσαρα,a fox,Fear,0.9999277591705322
1776,βασσαριον,a little fox,Fear,0.999957799911499
1777,βασταγμα,"that which is borne, a burden",Fear,0.9999880790710449
1778,βατᾰλος,,Fear,0.9999618530273438
1779,βᾰτηρις,a mounting,Disgust,0.9985384941101074
1780,βᾰτις,the skate,Joy,0.9840611815452576
1781,βᾰτος,a bramble-bush,Disgust,0.9999696016311646
1782,βᾰτρᾰχις,a frog-green coat,Disgust,0.999967098236084
1783,βᾰτρᾰχομῠομᾰχια,the battle of the frogs and mice,Disgust,0.9999669790267944
1784,βατρᾰχος,a frog,Disgust,0.9999425411224365
1785,βαττος,stammerer,Disgust,0.9621994495391846
1786,βαυκᾰλις,a wine-cooler,Disgust,0.999966025352478
1787,βαυκοπᾰνουργος,a paltry braggart,Disgust,0.9999562501907349
1788,βᾰφη,a dipping,Trust,0.9998242259025574
1789,βδελλᾰ,a leech,Disgust,0.9999699592590332
1790,βδελυγμα,an abomination,Disgust,0.9999685287475586
1791,βδελυγμια,"nausea, disgust",Disgust,0.9999676942825317
1792,βδελῠρια,"brutal conduct, want of shame and decency, brutality",Disgust,0.9999685287475586
1793,βεβαιοτης,"firmness, steadfastness, stability, assurance, certainty",Trust,0.999923586845398
1794,βεβαιωσις,confirmation,Trust,0.9999220371246338
1795,βεκος,bread,Fear,0.9997926354408264
1796,βελεμνον,"a dart, javelin",Fear,0.9992251396179199
1797,βελονη,"any sharp point, a needle",Disgust,0.9999529123306274
1798,βελονοπωλης,a needle-seller,Disgust,0.9999662637710571
1799,βελος,jacio,Fear,0.9999861717224121
1800,βελοσφενδονη,"a dart wrapped with pitch and tow, and thrown while on fire",Fear,0.9999843835830688
1801,βεμβῐξ,,Fear,0.9998099207878113
1802,βεμβρας,,Fear,0.8585101962089539
1803,βενδιδεια,the festival of Bendis,Joy,0.9999608993530273
1804,βενδιδειον,the temple of Bendis,Joy,0.9999692440032959
1805,βενδις,the Thracian Artemis,Joy,0.9999144077301025
1806,βενθος,the depth,Joy,0.9999666213989258
1807,βερεσχεθος,a booby,Fear,0.9997730851173401
1808,βηλος,"that on which one treads, the threshold",Disgust,0.5665579438209534
1809,βημ,"a step, pace, stride",Joy,0.9999526739120483
1810,βηξ,a cough,Fear,0.9999865293502808
1811,βαττ,a wooded comb,Disgust,0.9999544620513916
1812,βηταρμων,a dancer,Joy,0.9780380725860596
1813,βιαιομαχας,fighting violently,Disgust,0.9999456405639648
1814,βῐα,"bodily strength, force, power, might",Anger,0.9998681545257568
1815,βῐαστης,"one who uses force, a violent man",Anger,0.999862551689148
1816,βυβλιδιον,,Disgust,0.9999662637710571
1817,βιβλινος,", Biblian wine",Disgust,0.9999547004699707
1818,βιβλιοκαπηλος,a dealer in books,Disgust,0.9999688863754272
1819,βυβλιον,"a paper, scroll, letter",Disgust,0.9999585151672363
1820,βιβλος,the inner bark of the papyrus,Joy,0.9933058619499207
1821,βικος,a wine-jar,Fear,0.9986132383346558
1822,βῐοδοτης,giver of life,Disgust,0.9994397759437561
1823,βιοδωτα,,Joy,0.9999676942825317
1824,βῐος,a bow,Disgust,0.999958872795105
1825,βῐος,life,Disgust,0.999958872795105
1826,βῐοτεια,a way of life,Disgust,0.9912328124046326
1827,βῐοτη,"a living, sustenance",Sadness,0.9996707439422607
1828,βῐοτιον,a scant living,Sadness,0.9564437866210938
1829,βῐοτος,life,Sadness,0.9997376799583435
1830,βιωσις,manner of life,Disgust,0.9999697208404541
1831,βλαβη,"hurt, harm, damage",Sadness,0.9992035031318665
1832,βλαβος,,Disgust,0.9923998713493347
1833,βλαισωσις,"distortion, retortion",Disgust,0.9997953772544861
1834,βλᾱκεια,"laziness, stupidity",Disgust,0.9999697208404541
1835,βλαξ,slack,Disgust,0.9999533891677856
1836,βλαστημ,"offspring, an offshoot",Joy,0.9999622106552124
1837,βλαστημος,,Joy,0.9999500513076782
1838,βλαστα,birth from,Joy,0.9999450445175171
1839,βλαστος,"a sprout, shoot, sucker",Disgust,0.9999639987945557
1840,βλασφημια,a profane speech,Disgust,0.7810657620429993
1841,βλαυτη,a kind of slipper,Sadness,0.998634397983551
1842,βλαυτιον,,Disgust,0.99996018409729
1843,βλαψις,"a harming, damage",Disgust,0.9999581575393677
1844,βλεμμ,"a look, glance",Joy,0.9996949434280396
1845,βλεπος,a look,Disgust,0.9997485280036926
1846,βλεφᾰρις,an eyelash,Disgust,0.9999572038650513
1847,γλεφᾰρον,mostly in pl. the eyelids,Disgust,0.9999696016311646
1848,βλεψις,sight,Disgust,0.9999693632125854
1849,βλημα,"a throw, cast",Fear,0.9999818801879883
1850,βλητρον,"a fastening, a band",Disgust,0.9999651908874512
1851,βληχη,a bleating,Disgust,0.9952515363693237
1852,βληχωνιας,prepared with pennyroyal,Disgust,0.9999631643295288
1853,βληχω,pennyroyal,Disgust,0.9997417330741882
1854,βλιστηρις,honey-taking,Disgust,0.9999682903289795
1855,βλῐτομαμμας,a booby,Disgust,0.9999688863754272
1856,βλοσῠρωπις,grim-looking,Disgust,0.9999682903289795
1857,βλυσις,a bubbling up,Disgust,0.9999680519104004
1858,βοαγριον,a shield of wild bull's hide,Disgust,0.9999549388885498
1859,βοαγρος,a wild bull,Disgust,0.9998235106468201
1860,βοᾱμα,"a shriek, cry",Disgust,0.9998308420181274
1861,βοαυλος,an ox-stall,Disgust,0.9999697208404541
1862,βοη,"an ox-hide, ox-hide shield",Fear,0.9927553534507751
1863,βοευς,a rope of ox-hide,Anger,0.9786136746406555
1864,βοηδρομιων,the third Attic month,Disgust,0.9974707365036011
1865,βοηθει,"help, aid, rescue, support",Trust,0.9993219375610352
1866,βοηθοος,"hasting to the battle-shout, hasting to battle",Fear,0.9995858073234558
1867,βοηλᾰσια,"a driving of oxen, cattle-lifting",Joy,0.9998446702957153
1868,βοηλατα,"one that drives away oxen, a cattle-lifter",Disgust,0.9916279315948486
1869,βοηνομος,,Fear,0.6515670418739319
1870,βοη,"a loud cry, shout",Fear,0.9927553534507751
1871,βοητα,clamorous,Fear,0.9910674691200256
1872,βοητυς,"a shouting, clamour",Disgust,0.9999701976776123
1873,βοθρος,any hole,Disgust,0.9999662637710571
1874,βοθυνος,,Disgust,0.9999058246612549
1875,βοιδαριον,,Joy,0.9974803328514099
1876,βοιδιον,,Disgust,0.999968409538269
1877,βοιωταρχης,a Boeotarch,Disgust,0.9980127811431885
1878,βοιωταρχια,the office of Boeotarch,Fear,0.9995977282524109
1879,βοιωτιη,Boeotia,Joy,0.9997919201850891
1880,βοιωτιδιον,,Joy,0.9999446868896484
1881,βοιωτις,Boeotian,Joy,0.9995070695877075
1882,βοιωτος,a Boeotian,Joy,0.9999687671661377
1883,βολβη,,Disgust,0.9999572038650513
1884,βολβος,a bulb,Disgust,0.9999680519104004
1885,βολη,"a throw, the stroke",Fear,0.9999876022338867
1886,βολις,a javelin,Disgust,0.9999557733535767
1887,βολιτον,cow-dung,Joy,0.9585447907447815
1888,βολοκτῠπιη,the rattling of the dice,Fear,0.8058562874794006
1889,βολος,"a throw with a casting-net, a cast",Fear,0.9999483823776245
1890,βομβαυλιος,a bagpiper,Fear,0.9999845027923584
1891,βομβητης,"a hummer, buzzer",Fear,0.9998863935470581
1892,βομβος,"a booming, humming",Fear,0.999985933303833
